,被试数量,样本序号,实验序号,实验处理,误差,p值
0,3,15,Exp2,"(45, 400)",垂直误差,0.1986718809969457
0,3,15,Exp2,"(45, 800)",垂直误差,0.0656516674048094
0,3,15,Exp2,"(90, 400)",垂直误差,0.17789510602485298
0,3,15,Exp2,"(90, 800)",垂直误差,0.09377450161487688
0,3,15,Exp2,"(135, 400)",垂直误差,0.2041066913078807
0,3,15,Exp2,"(135, 800)",垂直误差,0.21221768685961065
0,3,15,Exp2,"(180, 400)",垂直误差,0.4940584480725011
0,3,15,Exp2,"(180, 800)",垂直误差,0.3727499518128118
0,3,15,Exp2,"(225, 400)",垂直误差,0.2016242085373619
0,3,15,Exp2,"(225, 800)",垂直误差,0.06389273830943354
0,3,15,Exp2,"(270, 400)",垂直误差,0.5683404048355658
0,3,15,Exp2,"(270, 800)",垂直误差,0.11965050231840674
0,3,15,Exp2,"(315, 400)",垂直误差,0.4632853367343446
0,3,15,Exp2,"(315, 800)",垂直误差,0.37476786244237414
0,3,15,Exp2,"('斜向上', 400)",水平误差,0.8410161085039152
0,3,15,Exp2,"('斜向上', 800)",水平误差,0.6356061003752833
0,3,15,Exp2,"('斜向下', 400)",水平误差,0.0007427065898739574
0,3,15,Exp2,"('斜向下', 800)",水平误差,0.007834437782377884
0,3,15,Exp2,"('水平', 400)",水平误差,0.973391679311593
0,3,15,Exp2,"('水平', 800)",水平误差,0.12456064358059395
0,3,15,Exp2,"('竖直', 400)",水平误差,0.37794988869633594
0,3,15,Exp2,"('竖直', 800)",水平误差,0.1711132069143026
0,3,15,Exp2,"('斜向上', 400)",垂直误差,0.04143573662030678
0,3,15,Exp2,"('斜向上', 800)",垂直误差,0.015630964930960608
0,3,15,Exp2,"('斜向下', 400)",垂直误差,0.09270550579694965
0,3,15,Exp2,"('斜向下', 800)",垂直误差,0.03260756982094913
0,3,15,Exp2,"('水平', 400)",垂直误差,0.13669082322098103
0,3,15,Exp2,"('水平', 800)",垂直误差,0.06947652084220983
0,3,15,Exp2,"('竖直', 400)",垂直误差,0.17839285048659714
0,3,15,Exp2,"('竖直', 800)",垂直误差,0.8643610679104986
0,3,15,Exp3,gravity,xIfNoGravityPredictError,0.08170702397544323
0,3,15,Exp3,horizontalMove,xIfNoGravityPredictError,0.793051125073715
0,3,15,Exp3,noGravity,xIfNoGravityPredictError,0.2069827013215156
0,3,15,Exp3,gravity,yIfNoGravityPredictError,0.008917012848090806
0,3,15,Exp3,horizontalMove,yIfNoGravityPredictError,0.7971691725287711
0,3,15,Exp3,noGravity,yIfNoGravityPredictError,0.14049271033028518
0,3,15,Exp3,gravity,xIfGravityPredictError,0.06395839379635161
0,3,15,Exp3,horizontalMove,xIfGravityPredictError,0.793051125073715
0,3,15,Exp3,noGravity,xIfGravityPredictError,0.19789464030873227
0,3,15,Exp3,gravity,yIfGravityPredictError,0.054352338622417985
0,3,15,Exp3,horizontalMove,yIfGravityPredictError,0.7971691725287711
0,3,15,Exp3,noGravity,yIfGravityPredictError,0.0011908163485449899
0,3,16,Exp1,horizontal,Nothing,0.36159460805356514
0,3,16,Exp1,vertical,Nothing,0.5846647117286922
0,3,16,Exp2,"(0, 400)",水平误差,0.3862422449285612
0,3,16,Exp2,"(0, 800)",水平误差,0.1310470107692363
0,3,16,Exp2,"(45, 400)",水平误差,0.004498816525210994
0,3,16,Exp2,"(45, 800)",水平误差,0.06077377229301386
0,3,16,Exp2,"(90, 400)",水平误差,0.20730049966951747
0,3,16,Exp2,"(90, 800)",水平误差,0.6417511395840843
0,3,16,Exp2,"(135, 400)",水平误差,0.3680147962488949
0,3,16,Exp2,"(135, 800)",水平误差,0.877656106439384
0,3,16,Exp2,"(180, 400)",水平误差,0.7381403178031299
0,3,16,Exp2,"(180, 800)",水平误差,0.913018335024586
0,3,16,Exp2,"(225, 400)",水平误差,0.49854766062596
0,3,16,Exp2,"(225, 800)",水平误差,0.6875398268750385
0,3,16,Exp2,"(270, 400)",水平误差,0.7618034663298454
0,3,16,Exp2,"(270, 800)",水平误差,0.4725903683660708
0,3,16,Exp2,"(315, 400)",水平误差,0.6459069715105998
0,3,16,Exp2,"(315, 800)",水平误差,0.24117793537063056
0,3,16,Exp2,"(0, 400)",垂直误差,0.20127518150703133
0,3,16,Exp2,"(0, 800)",垂直误差,0.5426704396199764
0,3,16,Exp2,"(45, 400)",垂直误差,0.4845520142334101
0,3,16,Exp2,"(45, 800)",垂直误差,0.24934705792235995
0,3,16,Exp2,"(90, 400)",垂直误差,0.9579547879890318
0,3,16,Exp2,"(90, 800)",垂直误差,0.7140578293468757
0,3,16,Exp2,"(135, 400)",垂直误差,0.13530822771635745
0,3,16,Exp2,"(135, 800)",垂直误差,0.136437351462111
0,3,16,Exp2,"(180, 400)",垂直误差,0.6731912528746208
0,3,16,Exp2,"(180, 800)",垂直误差,0.10631108992737164
0,3,16,Exp2,"(225, 400)",垂直误差,0.43209773930400375
0,3,16,Exp2,"(225, 800)",垂直误差,0.4047371666661963
0,3,16,Exp2,"(270, 400)",垂直误差,0.015867873833426156
0,3,16,Exp2,"(270, 800)",垂直误差,0.1408082735429781
0,3,16,Exp2,"(315, 400)",垂直误差,0.3656023850068204
0,3,16,Exp2,"(315, 800)",垂直误差,0.0841252093693259
0,3,16,Exp2,"('斜向上', 400)",水平误差,0.023435704427078843
0,3,16,Exp2,"('斜向上', 800)",水平误差,0.21279512219235755
0,3,16,Exp2,"('斜向下', 400)",水平误差,0.37185950121787337
0,3,16,Exp2,"('斜向下', 800)",水平误差,0.17911396060536708
0,3,16,Exp2,"('水平', 400)",水平误差,0.5071692401016719
0,3,16,Exp2,"('水平', 800)",水平误差,0.17872252056885202
0,3,16,Exp2,"('竖直', 400)",水平误差,0.19524262164512526
0,3,16,Exp2,"('竖直', 800)",水平误差,0.31172656063836107
0,3,16,Exp2,"('斜向上', 400)",垂直误差,0.07629204758236363
0,3,16,Exp2,"('斜向上', 800)",垂直误差,0.029254698152975687
0,3,16,Exp2,"('斜向下', 400)",垂直误差,0.21908227704951796
0,3,16,Exp2,"('斜向下', 800)",垂直误差,0.1660416814058388
0,3,16,Exp2,"('水平', 400)",垂直误差,0.26971007317279777
0,3,16,Exp2,"('水平', 800)",垂直误差,0.18997896152443158
0,3,16,Exp2,"('竖直', 400)",垂直误差,0.6209832062323675
0,3,16,Exp2,"('竖直', 800)",垂直误差,0.17544779289683118
0,3,16,Exp3,gravity,xIfNoGravityPredictError,0.8007699660268928
0,3,16,Exp3,horizontalMove,xIfNoGravityPredictError,0.6650159825714311
0,3,16,Exp3,noGravity,xIfNoGravityPredictError,0.24172892525861212
0,3,16,Exp3,gravity,yIfNoGravityPredictError,0.003164793351638105
0,3,16,Exp3,horizontalMove,yIfNoGravityPredictError,0.42514619363871764
0,3,16,Exp3,noGravity,yIfNoGravityPredictError,0.19749288760880174
0,3,16,Exp3,gravity,xIfGravityPredictError,0.34241427436430993
0,3,16,Exp3,horizontalMove,xIfGravityPredictError,0.6650159825714311
0,3,16,Exp3,noGravity,xIfGravityPredictError,0.37711053901899483
0,3,16,Exp3,gravity,yIfGravityPredictError,0.8825374165634946
0,3,16,Exp3,horizontalMove,yIfGravityPredictError,0.42514619363871764
0,3,16,Exp3,noGravity,yIfGravityPredictError,0.00031772087090151775
0,3,17,Exp1,horizontal,Nothing,0.36159460805356514
0,3,17,Exp1,vertical,Nothing,0.5846647117286922
0,3,17,Exp2,"(0, 400)",水平误差,0.5651279288127418
0,3,17,Exp2,"(0, 800)",水平误差,0.4831959043502745
0,3,17,Exp2,"(45, 400)",水平误差,0.09377450161487821
0,3,17,Exp2,"(45, 800)",水平误差,0.014591833977523509
0,3,17,Exp2,"(90, 400)",水平误差,0.6418916880955405
0,3,17,Exp2,"(90, 800)",水平误差,0.2810983573078662
0,3,17,Exp2,"(135, 400)",水平误差,0.3694532212828576
0,3,17,Exp2,"(135, 800)",水平误差,0.36235804850609665
0,3,17,Exp2,"(180, 400)",水平误差,0.031761725410357496
0,3,17,Exp2,"(180, 800)",水平误差,0.6115259260439758
0,3,17,Exp2,"(225, 400)",水平误差,0.05326035115669862
0,3,17,Exp2,"(225, 800)",水平误差,0.2860684906792778
0,3,17,Exp2,"(270, 400)",水平误差,0.6719400689117245
0,3,17,Exp2,"(270, 800)",水平误差,0.5626112072596686
0,3,17,Exp2,"(315, 400)",水平误差,0.16034670130353695
0,3,17,Exp2,"(315, 800)",水平误差,0.09069909351284673
0,3,17,Exp2,"(0, 400)",垂直误差,0.2559357277080317
0,3,17,Exp2,"(0, 800)",垂直误差,0.04989168268932985
0,3,17,Exp2,"(45, 400)",垂直误差,0.21611495730970234
0,3,17,Exp2,"(45, 800)",垂直误差,0.10960633107363109
0,3,17,Exp2,"(90, 400)",垂直误差,0.3982523650278502
0,3,17,Exp2,"(90, 800)",垂直误差,0.10107617500319155
0,3,17,Exp2,"(135, 400)",垂直误差,0.2625221264540421
0,3,17,Exp2,"(135, 800)",垂直误差,0.2271612738902029
0,3,17,Exp2,"(180, 400)",垂直误差,0.16491575768357636
0,3,17,Exp2,"(180, 800)",垂直误差,0.3337174685808171
0,3,17,Exp2,"(225, 400)",垂直误差,0.12614573778132016
0,3,17,Exp2,"(225, 800)",垂直误差,0.20099293853400751
0,3,17,Exp2,"(270, 400)",垂直误差,0.47627960294073757
0,3,17,Exp2,"(270, 800)",垂直误差,0.8133857362874661
0,3,17,Exp2,"(315, 400)",垂直误差,0.12125367383173677
0,3,17,Exp2,"(315, 800)",垂直误差,0.061316180331992716
0,3,17,Exp2,"('斜向上', 400)",水平误差,0.5331059060979324
0,3,17,Exp2,"('斜向上', 800)",水平误差,0.7495264020215476
0,3,17,Exp2,"('斜向下', 400)",水平误差,0.006736998998014293
0,3,17,Exp2,"('斜向下', 800)",水平误差,0.027806660236698436
0,3,17,Exp2,"('水平', 400)",水平误差,0.38814649099870996
0,3,17,Exp2,"('水平', 800)",水平误差,0.30477784789481993
0,3,17,Exp2,"('竖直', 400)",水平误差,0.6754837734802068
0,3,17,Exp2,"('竖直', 800)",水平误差,0.8475492937563844
0,3,17,Exp2,"('斜向上', 400)",垂直误差,0.04752170988312263
0,3,17,Exp2,"('斜向上', 800)",垂直误差,0.023789004145332415
0,3,17,Exp2,"('斜向下', 400)",垂直误差,0.015518630458523572
0,3,17,Exp2,"('斜向下', 800)",垂直误差,0.01059432602670056
0,3,17,Exp2,"('水平', 400)",垂直误差,0.05529090481157331
0,3,17,Exp2,"('水平', 800)",垂直误差,0.02940812075845496
0,3,17,Exp2,"('竖直', 400)",垂直误差,0.3575031606507913
0,3,17,Exp2,"('竖直', 800)",垂直误差,0.4662887573822099
0,3,17,Exp3,gravity,xIfNoGravityPredictError,0.5809261709132011
0,3,17,Exp3,horizontalMove,xIfNoGravityPredictError,0.33864964063879777
0,3,17,Exp3,noGravity,xIfNoGravityPredictError,0.020084860061939554
0,3,17,Exp3,gravity,yIfNoGravityPredictError,0.013309175172669113
0,3,17,Exp3,horizontalMove,yIfNoGravityPredictError,0.29506737749866363
0,3,17,Exp3,noGravity,yIfNoGravityPredictError,0.6040886437929224
0,3,17,Exp3,gravity,xIfGravityPredictError,0.21816555812968325
0,3,17,Exp3,horizontalMove,xIfGravityPredictError,0.33864964063879777
0,3,17,Exp3,noGravity,xIfGravityPredictError,0.07756967366667086
0,3,17,Exp3,gravity,yIfGravityPredictError,0.5124833633694776
0,3,17,Exp3,horizontalMove,yIfGravityPredictError,0.29506737749866363
0,3,17,Exp3,noGravity,yIfGravityPredictError,0.002628064934008127
0,3,18,Exp1,horizontal,Nothing,0.8555355519056321
0,3,18,Exp1,vertical,Nothing,0.20048842206597334
0,3,18,Exp2,"(0, 400)",水平误差,0.6146542745709292
0,3,18,Exp2,"(0, 800)",水平误差,0.9512219600931342
0,3,18,Exp2,"(45, 400)",水平误差,0.032867263108493874
0,3,18,Exp2,"(45, 800)",水平误差,0.11095598842875566
0,3,18,Exp2,"(90, 400)",水平误差,0.33246357866906684
0,3,18,Exp2,"(90, 800)",水平误差,0.529463628234492
0,3,18,Exp2,"(135, 400)",水平误差,0.463506461705953
0,3,18,Exp2,"(135, 800)",水平误差,0.34815744678649885
0,3,18,Exp2,"(180, 400)",水平误差,0.031761725410357496
0,3,18,Exp2,"(180, 800)",水平误差,0.5440691560126535
0,3,18,Exp2,"(225, 400)",水平误差,0.25666397613473635
0,3,18,Exp2,"(225, 800)",水平误差,0.12380187574721793
0,3,18,Exp2,"(270, 400)",水平误差,0.08305069938382442
0,3,18,Exp2,"(270, 800)",水平误差,0.9348364787548988
0,3,18,Exp2,"(315, 400)",水平误差,0.6459069715105998
0,3,18,Exp2,"(315, 800)",水平误差,0.047379194115613275
0,3,18,Exp2,"(0, 400)",垂直误差,0.4263096743154049
0,3,18,Exp2,"(0, 800)",垂直误差,0.10739260171132634
0,3,18,Exp2,"(45, 400)",垂直误差,0.11539531035232994
0,3,18,Exp2,"(45, 800)",垂直误差,0.2557707737776591
0,3,18,Exp2,"(90, 400)",垂直误差,0.09159178017713357
0,3,18,Exp2,"(90, 800)",垂直误差,0.46543309899919627
0,3,18,Exp2,"(135, 400)",垂直误差,0.34041341833717786
0,3,18,Exp2,"(135, 800)",垂直误差,0.05895690557512407
0,3,18,Exp2,"(180, 400)",垂直误差,0.7771054808895538
0,3,18,Exp2,"(180, 800)",垂直误差,0.9690951486392216
0,3,18,Exp2,"(225, 400)",垂直误差,0.45117933323104054
0,3,18,Exp2,"(225, 800)",垂直误差,0.39058512083327623
0,3,18,Exp2,"(270, 400)",垂直误差,0.10054517387728888
0,3,18,Exp2,"(270, 800)",垂直误差,0.1992372138247092
0,3,18,Exp2,"(315, 400)",垂直误差,0.39162354120153786
0,3,18,Exp2,"(315, 800)",垂直误差,0.28563415689915755
0,3,18,Exp2,"('斜向上', 400)",水平误差,0.6604235120508142
0,3,18,Exp2,"('斜向上', 800)",水平误差,0.8300738268283738
0,3,18,Exp2,"('斜向下', 400)",水平误差,0.18424629597487568
0,3,18,Exp2,"('斜向下', 800)",水平误差,0.010322220018037639
0,3,18,Exp2,"('水平', 400)",水平误差,0.0591390774711405
0,3,18,Exp2,"('水平', 800)",水平误差,0.5798989225360665
0,3,18,Exp2,"('竖直', 400)",水平误差,0.059115953728816395
0,3,18,Exp2,"('竖直', 800)",水平误差,0.5240023733817922
0,3,18,Exp2,"('斜向上', 400)",垂直误差,0.05971202522157887
0,3,18,Exp2,"('斜向上', 800)",垂直误差,0.02780703174443616
0,3,18,Exp2,"('斜向下', 400)",垂直误差,0.1733502268546962
0,3,18,Exp2,"('斜向下', 800)",垂直误差,0.11298320618992919
0,3,18,Exp2,"('水平', 400)",垂直误差,0.4582669530667234
0,3,18,Exp2,"('水平', 800)",垂直误差,0.2185671102478044
0,3,18,Exp2,"('竖直', 400)",垂直误差,0.017122491177984395
0,3,18,Exp2,"('竖直', 800)",垂直误差,0.09880605635138369
0,3,18,Exp3,gravity,xIfNoGravityPredictError,0.44667774943502425
0,3,18,Exp3,horizontalMove,xIfNoGravityPredictError,0.6589521798593285
0,3,18,Exp3,noGravity,xIfNoGravityPredictError,0.051001959795822026
0,3,18,Exp3,gravity,yIfNoGravityPredictError,0.023556158709078314
0,3,18,Exp3,horizontalMove,yIfNoGravityPredictError,0.38028353417723215
0,3,18,Exp3,noGravity,yIfNoGravityPredictError,0.5318063660502091
0,3,18,Exp3,gravity,xIfGravityPredictError,0.19983476655519553
0,3,18,Exp3,horizontalMove,xIfGravityPredictError,0.6589521798593285
0,3,18,Exp3,noGravity,xIfGravityPredictError,0.16679977645243482
0,3,18,Exp3,gravity,yIfGravityPredictError,0.4530237754699429
0,3,18,Exp3,horizontalMove,yIfGravityPredictError,0.38028353417723215
0,3,18,Exp3,noGravity,yIfGravityPredictError,0.0028249873425615847
0,3,19,Exp1,horizontal,Nothing,0.36159460805356514
0,3,19,Exp1,vertical,Nothing,0.09873714670538905
0,3,19,Exp2,"(0, 400)",水平误差,0.5311858999400914
0,3,19,Exp2,"(0, 800)",水平误差,0.27113204611972447
0,3,19,Exp2,"(45, 400)",水平误差,0.09678162624381315
0,3,19,Exp2,"(45, 800)",水平误差,0.038434517114107856
0,3,19,Exp2,"(90, 400)",水平误差,0.5042517597003597
0,3,19,Exp2,"(90, 800)",水平误差,0.23266188294333043
0,3,19,Exp2,"(135, 400)",水平误差,0.5886069489780693
0,3,19,Exp2,"(135, 800)",水平误差,0.2126433367941619
0,3,19,Exp2,"(180, 400)",水平误差,0.6071383883392518
0,3,19,Exp2,"(180, 800)",水平误差,0.5558636342829784
0,3,19,Exp2,"(225, 400)",水平误差,0.45190997445700964
0,3,19,Exp2,"(225, 800)",水平误差,0.6411234327153206
0,3,19,Exp2,"(270, 400)",水平误差,0.7579910544669702
0,3,19,Exp2,"(270, 800)",水平误差,0.9999999999999216
0,3,19,Exp2,"(315, 400)",水平误差,0.4247236335947282
0,3,19,Exp2,"(315, 800)",水平误差,0.25296823448137074
0,3,19,Exp2,"(0, 400)",垂直误差,0.35428913083225333
0,3,19,Exp2,"(0, 800)",垂直误差,0.6452319438732058
0,3,19,Exp2,"(45, 400)",垂直误差,0.4287757418792759
0,3,19,Exp2,"(45, 800)",垂直误差,0.3598274803899135
0,3,19,Exp2,"(90, 400)",垂直误差,0.44191272443659657
0,3,19,Exp2,"(90, 800)",垂直误差,0.7564624190469333
0,3,19,Exp2,"(135, 400)",垂直误差,0.2658686792682186
0,3,19,Exp2,"(135, 800)",垂直误差,0.12831724084646715
0,3,19,Exp2,"(180, 400)",垂直误差,0.5983603434151452
0,3,19,Exp2,"(180, 800)",垂直误差,0.05912492771922845
0,3,19,Exp2,"(225, 400)",垂直误差,0.4794618498844616
0,3,19,Exp2,"(225, 800)",垂直误差,0.26502042013717414
0,3,19,Exp2,"(270, 400)",垂直误差,0.5776553424778614
0,3,19,Exp2,"(270, 800)",垂直误差,0.9670168995095946
0,3,19,Exp2,"(315, 400)",垂直误差,0.3390271593900799
0,3,19,Exp2,"(315, 800)",垂直误差,0.1338848528703164
0,3,19,Exp2,"('斜向上', 400)",水平误差,0.12509973927571283
0,3,19,Exp2,"('斜向上', 800)",水平误差,0.009210887767634743
0,3,19,Exp2,"('斜向下', 400)",水平误差,0.18955433969130564
0,3,19,Exp2,"('斜向下', 800)",水平误差,0.16814073125100834
0,3,19,Exp2,"('水平', 400)",水平误差,0.44477383851114993
0,3,19,Exp2,"('水平', 800)",水平误差,0.517363024014404
0,3,19,Exp2,"('竖直', 400)",水平误差,0.3990872094124611
0,3,19,Exp2,"('竖直', 800)",水平误差,0.21611368021524444
0,3,19,Exp2,"('斜向上', 400)",垂直误差,0.11788513137943106
0,3,19,Exp2,"('斜向上', 800)",垂直误差,0.05931235934317821
0,3,19,Exp2,"('斜向下', 400)",垂直误差,0.24403347494094002
0,3,19,Exp2,"('斜向下', 800)",垂直误差,0.0743236019362084
0,3,19,Exp2,"('水平', 400)",垂直误差,0.2154144388975981
0,3,19,Exp2,"('水平', 800)",垂直误差,0.2634660853745213
0,3,19,Exp2,"('竖直', 400)",垂直误差,0.3733806733396819
0,3,19,Exp2,"('竖直', 800)",垂直误差,0.7501542322443593
0,3,19,Exp3,gravity,xIfNoGravityPredictError,0.7925901859656516
0,3,19,Exp3,horizontalMove,xIfNoGravityPredictError,0.22288298287246422
0,3,19,Exp3,noGravity,xIfNoGravityPredictError,0.2499228407666238
0,3,19,Exp3,gravity,yIfNoGravityPredictError,0.02442270450947142
0,3,19,Exp3,horizontalMove,yIfNoGravityPredictError,0.3541843114803884
0,3,19,Exp3,noGravity,yIfNoGravityPredictError,0.7239315030557575
0,3,19,Exp3,gravity,xIfGravityPredictError,0.2739203184642845
0,3,19,Exp3,horizontalMove,xIfGravityPredictError,0.22288298287246422
0,3,19,Exp3,noGravity,xIfGravityPredictError,0.36783438164692894
0,3,19,Exp3,gravity,yIfGravityPredictError,0.3648869663874119
0,3,19,Exp3,horizontalMove,yIfGravityPredictError,0.3541843114803884
0,3,19,Exp3,noGravity,yIfGravityPredictError,0.002643372144598917
0,3,20,Exp1,horizontal,Nothing,0.8555355519056321
0,3,20,Exp1,vertical,Nothing,0.042773945257067694
0,3,20,Exp2,"(0, 400)",水平误差,0.4350291626026457
0,3,20,Exp2,"(0, 800)",水平误差,0.02914721671992706
0,3,20,Exp2,"(45, 400)",水平误差,0.23215260467622414
0,3,20,Exp2,"(45, 800)",水平误差,0.299741425948682
0,3,20,Exp2,"(90, 400)",水平误差,0.013559949584378731
0,3,20,Exp2,"(90, 800)",水平误差,0.22039671443730477
0,3,20,Exp2,"(135, 400)",水平误差,0.17726490910880152
0,3,20,Exp2,"(135, 800)",水平误差,0.22689347426028558
0,3,20,Exp2,"(180, 400)",水平误差,0.8640397793986148
0,3,20,Exp2,"(180, 800)",水平误差,0.5558636342829784
0,3,20,Exp2,"(225, 400)",水平误差,0.023897569207498276
0,3,20,Exp2,"(225, 800)",水平误差,0.004167267407400388
0,3,20,Exp2,"(270, 400)",水平误差,0.4991645775293765
0,3,20,Exp2,"(270, 800)",水平误差,0.9424087716278983
0,3,20,Exp2,"(315, 400)",水平误差,0.20744584103583552
0,3,20,Exp2,"(315, 800)",水平误差,0.1398835499820141
0,3,20,Exp2,"(0, 400)",垂直误差,0.3703334814603749
0,3,20,Exp2,"(0, 800)",垂直误差,0.2458397467534663
0,3,20,Exp2,"(45, 400)",垂直误差,0.2867198093026584
0,3,20,Exp2,"(45, 800)",垂直误差,0.23830333198776207
0,3,20,Exp2,"(90, 400)",垂直误差,0.39935979156511814
0,3,20,Exp2,"(90, 800)",垂直误差,0.30148915109840435
0,3,20,Exp2,"(135, 400)",垂直误差,0.3782467071445008
0,3,20,Exp2,"(135, 800)",垂直误差,0.3436469114175019
0,3,20,Exp2,"(180, 400)",垂直误差,0.5022230416074867
0,3,20,Exp2,"(180, 800)",垂直误差,0.44407080468430404
0,3,20,Exp2,"(225, 400)",垂直误差,0.3018242122719851
0,3,20,Exp2,"(225, 800)",垂直误差,0.004735042734786382
0,3,20,Exp2,"(270, 400)",垂直误差,0.23565992093709007
0,3,20,Exp2,"(270, 800)",垂直误差,0.0598497492573351
0,3,20,Exp2,"(315, 400)",垂直误差,0.5403059931282128
0,3,20,Exp2,"(315, 800)",垂直误差,0.14121940546787648
0,3,20,Exp2,"('斜向上', 400)",水平误差,0.5871171915115042
0,3,20,Exp2,"('斜向上', 800)",水平误差,0.612633298751733
0,3,20,Exp2,"('斜向下', 400)",水平误差,0.011939530968384661
0,3,20,Exp2,"('斜向下', 800)",水平误差,0.002897282112419952
0,3,20,Exp2,"('水平', 400)",水平误差,0.46324907255899156
0,3,20,Exp2,"('水平', 800)",水平误差,0.0498688713211227
0,3,20,Exp2,"('竖直', 400)",水平误差,0.11043272898675995
0,3,20,Exp2,"('竖直', 800)",水平误差,0.3662851535965948
0,3,20,Exp2,"('斜向上', 400)",垂直误差,0.1002540650675859
0,3,20,Exp2,"('斜向上', 800)",垂直误差,0.07384500331181956
0,3,20,Exp2,"('斜向下', 400)",垂直误差,0.2570009705292898
0,3,20,Exp2,"('斜向下', 800)",垂直误差,0.011205907900273355
0,3,20,Exp2,"('水平', 400)",垂直误差,0.1848009727813322
0,3,20,Exp2,"('水平', 800)",垂直误差,0.1681488589786019
0,3,20,Exp2,"('竖直', 400)",垂直误差,0.3712748581597893
0,3,20,Exp2,"('竖直', 800)",垂直误差,0.535695087011153
0,3,20,Exp3,gravity,xIfNoGravityPredictError,0.13989078509850944
0,3,20,Exp3,horizontalMove,xIfNoGravityPredictError,0.5903076020177255
0,3,20,Exp3,noGravity,xIfNoGravityPredictError,0.07113519924103319
0,3,20,Exp3,gravity,yIfNoGravityPredictError,0.016794002554166947
0,3,20,Exp3,horizontalMove,yIfNoGravityPredictError,0.7766844093365733
0,3,20,Exp3,noGravity,yIfNoGravityPredictError,0.031014430145762394
0,3,20,Exp3,gravity,xIfGravityPredictError,0.007028774841783734
0,3,20,Exp3,horizontalMove,xIfGravityPredictError,0.5903076020177255
0,3,20,Exp3,noGravity,xIfGravityPredictError,0.07336671976419558
0,3,20,Exp3,gravity,yIfGravityPredictError,0.11613713026040705
0,3,20,Exp3,horizontalMove,yIfGravityPredictError,0.7766844093365733
0,3,20,Exp3,noGravity,yIfGravityPredictError,0.00023143188801071473
0,4,1,Exp1,horizontal,Nothing,0.8746293123804207
0,4,1,Exp1,vertical,Nothing,0.42959050784338615
0,4,1,Exp2,"(0, 400)",水平误差,0.6521700812782624
0,4,1,Exp2,"(0, 800)",水平误差,0.41158687777908565
0,4,1,Exp2,"(45, 400)",水平误差,0.04123453855715325
0,4,1,Exp2,"(45, 800)",水平误差,0.25404808990100053
0,4,1,Exp2,"(90, 400)",水平误差,0.46495818020628227
0,4,1,Exp2,"(90, 800)",水平误差,0.7635770947841097
0,4,1,Exp2,"(135, 400)",水平误差,0.08931669542546082
0,4,1,Exp2,"(135, 800)",水平误差,0.06871699183147152
0,4,1,Exp2,"(180, 400)",水平误差,0.2995906695320933
0,4,1,Exp2,"(180, 800)",水平误差,0.9942307167905469
0,4,1,Exp2,"(225, 400)",水平误差,0.051426441963482734
0,4,1,Exp2,"(225, 800)",水平误差,0.21453780203699802
0,4,1,Exp2,"(270, 400)",水平误差,0.882756240509131
0,4,1,Exp2,"(270, 800)",水平误差,0.16345582499368447
0,4,1,Exp2,"(315, 400)",水平误差,0.10571543722313413
0,4,1,Exp2,"(315, 800)",水平误差,0.045578334718375337
0,4,1,Exp2,"(0, 400)",垂直误差,0.32598970571606334
0,4,1,Exp2,"(0, 800)",垂直误差,0.12991290015532034
0,4,1,Exp2,"(45, 400)",垂直误差,0.1771202271567766
0,4,1,Exp2,"(45, 800)",垂直误差,0.06818486257276914
0,4,1,Exp2,"(90, 400)",垂直误差,0.3650056939998676
0,4,1,Exp2,"(90, 800)",垂直误差,0.3604833701142714
0,4,1,Exp2,"(135, 400)",垂直误差,0.3199024808295539
0,4,1,Exp2,"(135, 800)",垂直误差,0.19775947871076463
0,4,1,Exp2,"(180, 400)",垂直误差,0.7514145817104099
0,4,1,Exp2,"(180, 800)",垂直误差,0.5841328804928699
0,4,1,Exp2,"(225, 400)",垂直误差,0.09515212446670725
0,4,1,Exp2,"(225, 800)",垂直误差,0.03721347327630414
0,4,1,Exp2,"(270, 400)",垂直误差,0.3355918316251805
0,4,1,Exp2,"(270, 800)",垂直误差,0.47726811173183664
0,4,1,Exp2,"(315, 400)",垂直误差,0.11934882391671832
0,4,1,Exp2,"(315, 800)",垂直误差,0.17882737282586741
0,4,1,Exp2,"('斜向上', 400)",水平误差,0.3736804930021518
0,4,1,Exp2,"('斜向上', 800)",水平误差,0.2677714274448908
0,4,1,Exp2,"('斜向下', 400)",水平误差,0.004876513844535165
0,4,1,Exp2,"('斜向下', 800)",水平误差,0.01271286642988887
0,4,1,Exp2,"('水平', 400)",水平误差,0.5412929367373901
0,4,1,Exp2,"('水平', 800)",水平误差,0.5837913141574433
0,4,1,Exp2,"('竖直', 400)",水平误差,0.41257428689634146
0,4,1,Exp2,"('竖直', 800)",水平误差,0.3232888200198776
0,4,1,Exp2,"('斜向上', 400)",垂直误差,0.061610650872417946
0,4,1,Exp2,"('斜向上', 800)",垂直误差,0.017518426707892998
0,4,1,Exp2,"('斜向下', 400)",垂直误差,0.01599990144290658
0,4,1,Exp2,"('斜向下', 800)",垂直误差,0.009342239540326945
0,4,1,Exp2,"('水平', 400)",垂直误差,0.26574016202236395
0,4,1,Exp2,"('水平', 800)",垂直误差,0.3520332184179066
0,4,1,Exp2,"('竖直', 400)",垂直误差,0.344990986950991
0,4,1,Exp2,"('竖直', 800)",垂直误差,0.9999999999999889
